,publishedAt,stock_queried,source_id,title,description,content,score
61,2024-04-09 01:35:32+08:00,Tesla,Jalopnik,Tesla Investors Pissed At Elon Musk For Being A ��Part Time�� CEO,"Tesla investors are getting tired of Elon Musk��s antics (just like would-be buyers), and they are not a fan of another record payday for the CEO if he continues to be a ��part-time�� CEO. Shareholders are soon expected to vote on a new compensation deal for Mus��","Tesla investors are getting tired of Elon Musks antics (just like would-be buyers), and they are not a fan of another record payday for the CEO if he continues to be a part-time CEO. Shareholders are�� [+4775 chars]",2.1
62,2024-04-09 02:11:29+08:00,Tesla,Quartz India,Will Tesla finally unveil a self-driving vehicle?,Elon Musk said a self-driving Tesla is coming this year. Not everyone is convinced,"Our free, fast, and fun briefing on the global economy, delivered every weekday morning.",2
63,2024-04-09 04:05:00+08:00,Tesla,Yahoo Entertainment,Engineer's testimony explains Tesla Autopilot's reliance on lane markings,"Continue reading Engineer's testimony explains Tesla Autopilot's reliance on lane markings
Engineer's testimony explains Tesla Autopilot's reliance on lane markings originally appeared on Autoblog on Mon, 8 Apr 2024 16:05:00 EDT. Please see our terms for use ��","If you click 'Accept all', we and our partners (including 239 who are part of the IAB Transparency &amp; Consent Framework) will also store and/or access information on a device (in other words, use �� [+678 chars]",1
64,2024-04-09 05:05:30+08:00,Tesla,Quartz India,Get ready for Tesla's massive Supercharger site,"Once Ford announced it had reached a deal with Tesla to allow its electric vehicle owners to use Superchargers, it was only a matter of time before every other automaker did the same thing. Fast forward to today, and Tesla��s charging takeover is officially co��","Once Ford announced it had reached a deal with Tesla to allow its electric vehicle owners to use Superchargers, it was only a matter of time before every other automaker did the same thing. Fast forw�� [+1600 chars]",4.7
65,2024-04-09 05:30:00+08:00,Tesla,Slashdot.org,Musk Predicts AI Will Overtake Human Intelligence Next Year,"The capability of new AI models will surpass human intelligence by the end of next year [non-paywalled link], so long as the supply of electricity and hardware can satisfy the demands of the increasingly powerful technology, according to Elon Musk. From a rep��","""My guess is that we'll have AI that is smarter than any one human probably around the end of next year,"" said the billionaire entrepreneur, who runs Tesla, X and SpaceX. Within the next five years, �� [+1481 chars]",3.8
66,2024-04-09 05:34:00+08:00,Tesla,Yahoo Entertainment,Tesla robotaxis: Wall Street weighs in on Elon Musk��s latest claim,"Continue reading Tesla robotaxis: Wall Street weighs in on Elon Musk��s latest claim
Tesla robotaxis: Wall Street weighs in on Elon Musk��s latest claim originally appeared on Autoblog on Mon, 8 Apr 2024 17:34:00 EDT. Please see our terms for use of feeds.
Perm��","If you click 'Accept all', we and our partners (including 239 who are part of the IAB Transparency &amp; Consent Framework) will also store and/or access information on a device (in other words, use �� [+678 chars]",1
67,2024-04-09 07:00:07+08:00,Tesla,Business Insider,Tesla settles lawsuit over crash that killed Apple engineer driving in Autopilot mode,"Tesla settled the wrongful-death lawsuit brought by the family of Walter Huang, who died in 2018 when his Tesla crashed while in Autopilot.","TeslaJOHN THYS / Getty
<ul><li>Tesla settled a wrongful-death lawsuit related to a fatal 2018 crash.</li><li>Walter Huang's family sued after the Apple engineer died when his Tesla was in Autopilot �� [+2044 chars]",2.5
68,2024-04-09 07:25:34+08:00,Tesla,The Verge,Tesla is settling with the family of the Apple engineer who died in an Autopilot crash,Tesla was scheduled to appear in court to defend its Autopilot system against a claim of wrongful death �� but it looks it��ll pay the family of Wei ��Walter�� Huang instead.,"Tesla is settling with the family of the Apple engineer who died in an Autopilot crash
Tesla is settling with the family of the Apple engineer who died in an Autopilot crash
 / Tesla was planning t�� [+2131 chars]",3.7
69,2024-04-09 09:00:50+08:00,Tesla,AppleInsider,Tesla reaches settlement in autopilot death case of Apple engineer,"Tesla was prepared to contest claims of wrongful death related to its Autopilot system in court but has chosen to settle the case instead.Tesla agrees to pay settlement in tragic autopilot crashIn a surprising turn, Tesla has opted for a settlement with the f��","Tesla agrees to pay settlement in tragic autopilot crash
Tesla was prepared to contest claims of wrongful death related to its Autopilot system in court but has chosen to settle the case instead.
I�� [+1796 chars]",2.5
70,2024-04-09 17:07:01+08:00,Tesla,Business Insider,"I drove the 2024 Tesla Model 3. It's a big improvement from older versions, but the Model Y is still the better buy.","The 2024 Tesla Model 3 has improvements from the outgoing model, but it's no longer eligible for the $7,500 federal tax credit.","The 2024 Tesla Model 3.Andrew Lambrecht
<ul><li>Andrew Lambrecht, who owns a 2019 Tesla Model 3, test drove the new 2024 Model 3.</li><li>While the new Model 3 comes with better materials and a fres�� [+6872 chars]",3.8
71,2024-04-09 17:31:01+08:00,Tesla,Business Insider,This Chinese company may be emulating Elon Musk's Tesla playbook,Chinese tech firm Xiaomi is using a manufacturing process to produce its new EVs that was once pioneered by Tesla.,"Elon Musk is facing stiff competition from Xiaomi.LEON NEAL/Getty Images
<ul><li>Tesla is having a hard time in China.</li><li>Chinese EV makers are taking Elon Musk's company to task as they battle�� [+4095 chars]",2.5
72,2024-04-09 18:24:08+08:00,Tesla,ReadWrite,Elon Musk: AI will be smarter than any humans by 2025,"Tesla CEO and X owner Elon Musk has predicted that artificial intelligence (AI) will be smarter than any human by�� Continue reading Elon Musk: AI will be smarter than any humans by 2025
The post Elon Musk: AI will be smarter than any humans by 2025 appeared f��","Tesla CEO and X owner Elon Musk has predicted that artificial intelligence (AI) will be smarter than any human by the end of next year.
It��s no secret that AI has been growing and improving at a rap�� [+1859 chars]",4.7
73,2024-04-09 20:07:00+08:00,Tesla,Yahoo Entertainment,Tesla settles lawsuit over crash that killed Apple engineer driving in Autopilot mode,"Filed under:
 Government/Legal,Green,Tesla
 Continue reading Tesla settles lawsuit over crash that killed Apple engineer driving in Autopilot mode
Tesla settles lawsuit over crash that killed Apple engineer driving in Autopilot mode originally appeared on Aut��","If you click 'Accept all', we and our partners (including 239 who are part of the IAB Transparency &amp; Consent Framework) will also store and/or access information on a device (in other words, use �� [+678 chars]",1
74,2024-04-09 20:36:00+08:00,Tesla,Quartz India,Tesla has settled a lawsuit over an Apple engineer's fatal 2018 crash involving Autopilot,Tesla has reached a settlement with the family of a driver who died in a 2018 crash involving the use of Tesla��s driver assistance program just days before a trial in California state court was set to kick into gear.Read more...,Tesla has reached a settlement with the family of a driver who died in a 2018 crash involving the use of Teslas driver assistance program just days before a trial in California state court was set to�� [+3170 chars],2.5
75,2024-04-09 21:19:38+08:00,Tesla,Ars Technica,"Tesla settles Autopilot wrongful death suit, avoiding court trial",Tesla has filed to keep the settlement terms sealed.,"Enlarge/ A photograph from the NTSB report into the crash.
35
Yesterday, trial was due to begin in the case of Huang v. Tesla, a wrongful death lawsuit brought by the family of a man killed in his �� [+3858 chars]",2.5
76,2024-04-09 22:57:51+08:00,Tesla,HYPEBEAST,Tesla Settles Lawsuit Over 2018 Model X Crash That Killed Apple Engineer,"Tesla has settled a wrongful death lawsuit filed by the family of Walter Huang, who died after his Model X SUV crashed while the autopilot mode was on.In 2018, Huang, an Apple engineer and father of two, had been driving on a highway in Mountain View, Califor��","Tesla has settled a wrongful death lawsuit filed by the family of Walter Huang, who died after his Model X SUV crashed while the autopilot mode was on.
In 2018, Huang, an Apple engineer and father o�� [+1151 chars]",2.5
77,2024-04-09 23:52:00+08:00,Tesla,Quartz India,Here are 5 highlights of Elon Musk's newly-released deposition,"Elon Musk has never been one for restraint, whether it be announcing his latest potential Tesla and Neuralink plans or posting on X, formerly known as Twitter. Read more...","Elon Musk has never been one for restraint, whether it be announcing his latest potential Tesla and Neuralink plans or posting on X, formerly known as Twitter. 
But Musk may have taken things a bit �� [+6663 chars]",3.8
78,2024-04-10 00:15:00+08:00,Tesla,Jalopnik,Elon Musk Claims 'Limited Understanding' Of Why He's Being Sued After His Tweets Forced A Family To Flee Their Home,"Elon Musk is no stranger to court proceedings, but you wouldn��t know that reading this deposition that was released Monday. Musk was deposed in a lawsuit over the Tesla CEO falsely tweeting that a college kid from a different state was secretly a federal agen��","Elon Musk is nostrangertocourtproceedings, but you wouldnt know that reading this deposition that was released Monday. Musk was deposed in a lawsuit over the Tesla CEO falsely tweeting that a college�� [+4065 chars]",2.5
79,2024-04-10 01:22:00+08:00,Tesla,Yahoo Entertainment,Anything but Tesla: U.S. shoppers want more EV options,"Filed under:
 Commerce
 Continue reading Anything but Tesla: U.S. shoppers want more EV options
Anything but Tesla: U.S. shoppers want more EV options originally appeared on Autoblog on Tue, 9 Apr 2024 13:22:00 EDT. Please see our terms for use of feeds.
Perm��","If you click 'Accept all', we and our partners (including 239 who are part of the IAB Transparency &amp; Consent Framework) will also store and/or access information on a device (in other words, use �� [+678 chars]",1
80,2024-04-10 01:36:55+08:00,Tesla,ABC News,Tesla stock has plummeted this year. Will the company recover?,The company is one of the worst-performing stocks in the S&P 500.,"Tesla, the Elon Musk-led electric vehicle company, appears desperate for a tune-up.
The companys share price has plummeted more than 25% so far this year, making it one of the worst-performing stock�� [+4515 chars]",2.7
81,2024-04-10 21:39:00+08:00,Tesla,Quartz India,EV maker Lucid found a way to boost sales while Tesla and others struggled,"It��s a tough time to be an electric vehicle startup, with pioneers like Tesla struggling to maintain momentum and demand at established automakers not quite matching projections. For EV maker Lucid, the answer to avoiding those woes was simple: slash prices.R��","Its a tough time to be an electric vehicle startup, with pioneers like Tesla struggling to maintain momentum and demand at established automakers not quite matching projections. For EV maker Lucid, t�� [+1596 chars]",2.5
